customer_id,Y
439475,0
135347,0
213865,1
368008,0
344081,0
445992,0
399128,0
278678,0
167200,1
262708,0
261647,1
216643,0
489085,1
290357,0
339067,0
303147,0
485032,0
212432,0
358741,0
302507,0
397398,0
229715,1
252918,0
463474,0
399200,0
331825,1
230498,1
420227,1
183578,0
391502,0
499912,0
290659,0
299493,0
166744,1
403908,1
466463,1
129120,1
450286,1
401781,0
300017,1
387032,0
208581,1
422213,0
498468,1
254371,0
137959,1
190580,0
461147,1
381405,1
190587,1
345111,0
136255,0
418806,0
188018,1
147670,1
202922,0
311832,0
259846,0
427209,0
491470,0
129844,0
265061,0
208166,1
481602,0
166460,1
301915,1
240139,0
300645,0
160242,0
340582,1
423415,1
375082,1
311207,0
352609,0
289103,1
362883,1
125924,0
311728,1
402988,1
297123,1
254037,0
475047,1
211103,1
238679,0
276434,1
396466,1
480339,0
248121,0
156858,1
158560,1
318926,1
427578,0
227310,1
246071,0
377011,1
455691,0
434564,1
162656,1
382614,1
457054,1
371449,0
477008,1
222483,1
307668,1
280451,1
148909,0
309161,0
261095,0
231239,0
215930,0
286813,1
349892,1
165330,0
145534,0
219345,1
261570,0
480773,1
219982,0
322624,0
284205,0
155143,1
455733,1
232571,1
140478,1
272161,0
479267,0
370976,0
240348,1
409107,0
494607,1
137732,0
459215,1
236221,0
345802,1
197179,1
239414,1
133166,1
428049,0
283383,0
270659,1
215095,0
264651,0
278971,1
281312,0
399657,0
245979,1
287280,0
459348,1
228760,0
439416,1
295409,1
150300,1
400009,0
134280,1
470871,1
437943,1
263367,1
139957,0
426900,1
477017,0
404647,1
379100,1
317390,0
483966,1
358507,1
354755,1
221446,1
331430,0
146717,0
127064,1
151481,0
134186,1
212718,1
340020,0
464385,1
318134,0
206531,1
229237,0
165648,0
179586,1
282726,1
288386,0
244079,0
279334,0
248396,1
448498,1
147351,0
478371,1
125990,0
496965,0
444250,0
397288,0
239027,1
178082,1
181816,0
201859,1
343837,0
461462,1
483673,1
164695,1
494334,0
403229,1
157204,1
347476,1
217543,1
263130,0
448692,1
371254,1
281723,1
288339,1
351136,0
234662,1
337389,1
236923,1
358403,1
371646,1
383775,1
347468,1
417125,1
387846,0
180592,1
361996,0
376151,1
132636,0
272976,0
493344,1
295511,1
218902,1
425644,1
371546,1
177693,1
225884,1
150591,1
389226,0
477158,0
338473,1
255014,1
414710,1
212999,0
349099,0
256991,1
190670,1
132853,1
319920,0
377097,0
307596,1
402119,1
255542,1
162085,1
455053,1
184347,1
162629,0
290081,1
416437,1
375563,0
421979,1
310950,1
460504,0
315892,1
340660,1
256602,1
242154,1
383731,1
207818,0
376767,1
435098,1
446463,0
310986,0
370674,0
131175,1
357075,1
444138,0
267477,0
460305,0
285175,1
200691,1
275913,1
496134,1
203022,0
461867,1
222167,0
210439,1
222600,1
252995,0
172708,0
390011,1
322753,1
194711,1
166541,0
347425,0
235256,1
367040,0
236649,1
351539,1
182820,0
146737,1
402578,1
430572,0
362744,1
405110,1
423930,0
464127,0
255017,0
125900,1
183522,0
485177,1
190955,1
238363,1
249523,1
417153,0
310947,0
277155,1
200799,1
387270,1
381276,0
436931,0
171821,1
198772,1
138877,1
307421,1
169864,1
279202,1
223926,0
169187,0
295737,0
209683,1
309248,1
395203,1
376803,1
434366,1
438408,1
134321,0
482942,1
248799,1
464001,1
332308,0
284483,1
389053,1
467259,0
443063,0
308566,1
144127,0
222370,1
369019,1
416430,0
279336,0
324638,1
135527,1
444482,1
366604,0
194047,0
214970,0
127439,0
436808,1
209622,1
451106,1
241302,0
479930,1
236486,0
471972,1
459179,1
219942,1
294441,1
211658,1
378071,0
265934,1
225289,0
256238,0
152204,1
461225,1
179896,1
356565,0
424268,1
348893,0
229489,1
164673,0
386772,0
421217,0
185636,0
407506,1
466510,1
471443,0
493253,0
319597,0
296286,0
314265,0
439743,0
377529,0
208423,1
178542,0
359349,1
496130,0
427366,0
182032,1
174302,0
344210,0
362923,1
286359,1
215673,1
463384,1
261383,1
380214,1
404562,1
338373,0
268020,1
188215,0
201572,1
399361,1
417227,0
274034,1
254882,1
229069,0
291929,1
376589,0
329446,1
340998,1
127835,1
252932,0
404283,1
263513,1
430063,1
253879,1
235109,0
304406,1
449799,1
259967,1
295659,1
124698,1
172830,1
150851,0
327572,1
338497,0
151261,0
361556,1
411656,0
446139,0
382998,1
455988,1
264889,1
411835,0
311562,1
392534,1
431096,0
354716,0
415583,1
176067,0
158676,0
348692,1
396064,1
497256,1
228631,1
277918,0
322938,0
313471,1
383450,1
491238,1
263007,0
192302,0
270845,0
292887,1
344636,0
286788,0
300151,0
264334,1
407265,0
225595,1
467344,0
143489,1
152474,1
348943,1
205418,1
208266,1
488234,1
307282,1
497852,0
145368,0
221017,0
243483,1
305414,0
371250,1
392396,1
415797,0
138334,1
445692,0
158597,1
325195,1
256310,0
493257,0
412144,0
459423,1
290866,1
299658,0
456983,1
474408,1
337082,0
227958,0
218862,0
430361,1
281025,0
404715,0
277575,1
444729,1
494744,1
347391,1
462647,0
337230,1
182473,1
439286,0
276571,0
284412,1
460863,1
166587,1
295707,0
349630,0
238537,1
424601,1
217535,0
288683,0
241890,0
374899,0
216648,1
319663,0
314677,1
209234,0
216649,0
317126,1
421425,0
398472,1
215868,1
174262,1
351347,0
182329,1
329002,1
188695,1
266416,0
465497,0
382580,0
217084,1
167475,0
292451,0
136099,1
472294,1
157182,1
219937,1
244844,1
399967,1
345904,1
295127,1
476523,1
405237,0
318230,1
378506,1
211538,0
461142,0
456043,1
243067,0
451224,1
379767,0
188573,0
199707,1
439425,0
334947,1
290968,0
228553,1
280700,1
486847,0
358373,0
145757,1
306708,1
257494,0
361621,1
289171,1
461366,0
450514,1
337512,0
272637,1
261648,1
265479,1
140359,1
205135,0
331096,1
467141,1
276368,1
138055,0
188025,1
479687,1
266164,0
223885,0
142845,0
486225,0
485193,1
261906,0
351112,1
227175,1
268085,1
427664,1
487348,0
196839,1
400562,0
494972,1
446950,1
179134,1
491967,1
189749,1
190901,0
401569,1
134840,0
158638,1
450151,1
440012,0
344061,0
293032,1
254173,0
450234,0
154722,0
212345,1
286868,0
419062,0
287265,0
336166,1
147238,1
162275,0
464076,0
377039,0
366455,1
213952,1
189419,0
221865,1
370434,0
341695,1
216696,0
193045,0
354385,1
374846,1
357735,0
267478,0
303760,0
342487,0
385084,1
360704,0
429408,0
272317,1
332233,1
156258,1
264884,1
269760,1
196684,1
484318,0
326167,0
212179,1
385763,0
233221,1
380070,0
414223,1
403759,1
273460,0
388396,0
170927,1
420913,1
378891,1
330041,0
234758,1
124228,1
483649,0
308216,0
191243,0
475329,1
202279,1
247502,1
221915,0
323753,0
323960,1
193731,0
342992,1
472334,1
289986,1
234526,0
159524,0
330816,0
403620,0
207773,1
276957,1
134904,0
317263,1
224858,1
334866,1
488569,1
231836,1
202127,1
496297,1
491877,0
170319,0
294251,0
471269,0
333752,1
499747,0
152103,1
262355,1
375737,1
245676,1
156322,1
246414,1
368294,1
182030,0
133591,1
238315,0
253081,1
487256,0
318867,1
324795,0
154765,0
296355,1
132082,0
292047,1
342312,0
267681,1
274997,1
155372,1
344455,0
441663,1
338163,1
267160,0
258598,0
387922,1
273922,0
313622,0
492194,0
388249,0
420875,1
334434,0
232675,1
437059,0
322180,0
330510,0
367252,1
155909,1
135490,1
145755,0
430443,0
285465,0
445648,1
306706,0
483074,0
215373,1
235390,1
484419,1
171688,1
135770,0
252997,1
170797,1
144424,1
396903,0
250381,1
191805,1
315492,1
247801,0
454483,1
255602,0
369990,0
416482,1
351600,0
267102,1
475687,0
158379,1
391264,1
354483,0
341881,1
433645,0
294392,1
443288,0
204934,1
241411,1
129204,0
441059,1
134437,0
333077,1
242080,0
241525,1
188841,0
129621,0
252798,0
425035,1
398596,1
333174,0
127069,1
300848,0
422710,0
230369,1
418988,0
373005,0
451146,1
159943,0
175239,0
146493,1
205964,0
331184,0
477649,0
243310,0
139685,0
378035,1
379396,0
411572,0
206144,0
197655,1
447211,0
153648,1
253303,0
295365,1
247561,0
448038,1
267962,0
298865,0
313856,0
399204,1
285755,1
334642,1
350135,1
285780,1
492609,0
173006,0
149666,1
381895,1
384341,1
495253,1
419700,1
334070,0
237906,1
194942,0
255464,1
344332,1
413325,1
239064,0
187584,1
131420,0
327414,1
290726,1
131397,0
205349,1
206998,1
408656,1
414762,0
297298,0
497865,1
356630,1
264574,0
473764,1
355482,0
424554,1
282518,1
206286,0
290626,0
363630,1
299920,0
389895,0
208967,1
224115,1
156411,0
219839,1
242713,1
262425,0
466195,1
207027,1
356683,1
198829,0
203782,0
370438,1
163763,1
390003,1
149803,0
458924,0
245069,0
257711,1
226333,1
162698,1
470501,1
412768,0
451681,1
178097,1
148293,0
191546,1
409001,1
385363,1
218252,1
311958,1
327504,1
214582,0
188439,1
354805,1
208754,0
284718,0
309795,0
328641,1
487224,1
394451,1
317144,1
178948,1
125729,1
391537,1
290935,1
228310,1
437516,1
361424,1
185554,1
470788,0
497139,1
417553,0
334052,1
142648,1
374398,1
368544,0
183799,0
298785,0
250623,1
157996,0
149041,1
438363,1
472904,0
450657,1
239709,1
261511,0
273885,0
417480,1
435383,1
364784,1
305318,1
186830,1
212985,1
261438,0
382727,0
494237,0
196564,0
395162,1
356624,0
230446,1
141804,1
212209,1
388223,0
259346,0
151652,1
175195,1
337183,1
208053,0
198497,1
271060,1
208127,1
230225,1
307546,1
419072,1
385433,1
223044,0
137115,0
133985,1
197108,1
252195,1
446000,0
496160,0
226808,0
436627,1
140763,0
300517,0
265029,1
259739,1
227284,1
366989,1
314718,1
351254,0
171557,1
301897,1
147017,1
298843,1
230830,1
493355,1
460962,1
334799,1
148918,0
289621,0
129047,1
364246,1
391148,0
314816,0
293348,1
315667,0
126789,0
249000,1
445388,1
240545,0
490752,0
248217,1
413981,0
228800,1
236820,1
380501,1
451761,1
482709,1
446547,1
168732,1
345221,1
308389,0
322374,0
177647,1
133461,0
292641,0
305045,0
259010,1
398001,0
372687,1
409946,0
261461,0
126627,0
253774,0
463819,0
320358,1
190540,1
457402,1
263767,1
450349,0
415789,1
128432,1
494337,0
362655,0
296427,1
414153,1
356481,0
182818,1
274153,1
196467,1
252403,1
448654,0
274377,0
307638,0
451006,1
435780,1
129072,0
395216,1
317985,0
180630,1
242898,0
215786,0
232425,1
489656,0
371446,0
169311,0
291671,1
219067,0
463530,1
306125,1
402559,0
329883,1
354234,0
464898,0
309965,1
170114,0
151614,0
414217,1
482886,0
371375,1
343778,1
179590,0
164361,0
497642,0
310362,1
306896,0
188173,1
189828,0
296363,1
480836,0
241284,1
412771,0
276013,1
477885,1
395391,0
274182,1
152409,0
282310,1
253460,1
233780,1
278296,1
132639,1
222647,1
189334,1
164075,1
386905,1
381122,1
188098,0
299578,1
299872,0
151424,1
337875,1
237040,0
161234,0
434502,0
360172,1
288238,1
436895,0
204803,0
319144,0
162438,1
481580,1
186116,0
391709,0
339679,0
356678,1
185235,1
384870,1
492494,0
240816,1
444009,1
147023,1
351510,1
374642,1
300089,0
154934,0
314275,1
388889,0
381010,1
365610,1
163810,0
361676,1
370746,1
344712,0
417977,1
288192,0
366167,1
413169,1
482415,1
358519,0
142095,0
392543,0
282183,1
356569,1
358643,0
467995,1
334198,0
294432,1
365844,1
131923,0
156221,1
265683,1
482800,0
419649,1
267778,1
445733,0
199650,1
449495,0
354900,1
137043,1
129531,0
384437,0
155210,1
485108,0
424299,1
243157,1
363195,1
218677,1
482112,1
307318,0
409423,1
364705,0
388848,1
481229,0
240169,0
225849,1
274661,1
307623,1
303334,1
483994,1
409294,1
237473,0
404191,0
356586,1
261972,1
438987,1
229595,1
403804,1
321526,1
383033,0
366816,1
161334,0
277909,1
297387,1
133860,1
264662,1
403615,0
433021,0
322218,1
220714,1
487901,1
393804,1
282662,1
255042,0
412156,1
310062,0
326175,0
160118,1
329530,0
301675,0
183333,0
435756,1
419027,1
203206,0
350018,1
375663,0
399382,0
219586,0
439319,1
378946,1
468927,0
421462,0
245087,0
329469,1
261572,1
410043,1
333008,0
191059,1
484796,0
351295,1
371522,1
343007,1
378861,0
349334,0
362685,1
257645,0
346763,0
379087,1
310449,0
327559,0
474996,1
476312,0
411266,0
495798,1
263679,1
238722,1
246256,0
267400,0
210847,1
376513,1
487926,1
159154,1
230517,0
415345,1
479030,1
337153,1
170162,1
201102,1
256615,0
310958,1
313922,0
423637,1
486505,0
348640,1
352777,1
313060,1
464380,0
389304,1
390964,0
149239,1
223352,0
292862,0
247614,0
340006,0
298574,0
344315,0
141592,1
439713,0
417645,1
271003,0
164908,0
470923,1
125192,1
146842,0
363678,0
261528,1
345779,1
361037,1
287516,0
280905,1
350527,1
233004,1
164348,1
255376,1
149087,0
401413,0
454801,1
288989,1
354296,1
459305,1
260901,0
429349,0
367649,1
166215,0
490079,0
439477,0
138599,1
366875,1
379214,1
336062,0
157485,0
178057,1
477312,1
127927,1
336489,1
233029,1
289458,1
482640,1
393473,0
392219,1
336992,0
468548,1
271545,1
414757,0
421720,0
421632,0
136391,0
261473,1
487377,1
215350,0
493139,1
430999,1
215810,1
376417,1
270653,1
211747,1
219382,1
177895,0
434092,0
443429,1
175962,0
362952,0
167903,1
391518,1
194882,1
264075,1
454031,0
313782,0
439794,0
212758,1
334952,1
391257,0
398458,0
428622,0
192264,1
218326,1
496131,0
455497,1
154215,0
240448,0
479996,1
298462,0
317237,0
195837,1
484408,1
364215,1
369682,0
400710,1
423254,1
452822,0
218168,1
246092,1
135562,1
295829,0
155215,1
180299,1
233099,1
438528,1
338816,1
169107,1
340029,1
470852,0
390700,1
369916,0
297810,1
360974,0
379080,0
421756,0
279481,1
463501,1
130370,0
327554,1
123868,0
395422,1
196553,1
311653,0
462083,0
455436,0
222856,0
482298,0
300433,0
443319,0
438572,1
199612,1
202123,1
367000,1
244464,1
359532,1
441958,1
170069,1
375098,1
196494,0
146849,0
362516,1
353289,1
434170,0
162073,1
245293,1
213931,0
205193,1
124255,1
290624,1
276005,0
480240,1
207667,0
452469,1
313240,1
200216,1
457866,1
130755,0
282729,0
491549,0
178140,0
432368,1
418721,1
373401,1
174602,1
409736,1
184238,0
482414,1
143905,1
482549,1
232424,1
260957,0
186543,0
291261,0
158447,1
438947,0
264362,0
383476,1
400969,0
333680,1
369971,1
301709,1
339898,1
286713,1
184815,0
412416,1
492427,1
462183,0
427156,1
237691,0
331760,1
496193,1
451027,1
152721,1
206866,1
284738,0
384487,1
181974,1
471143,1
357538,1
400302,0
238842,1
333318,0
428298,1
214279,1
407892,1
498397,0
171068,1
234146,0
149923,1
235305,0
153968,1
147491,1
205339,1
327125,1
145790,1
188093,1
193722,1
320405,1
245560,1
409289,1
283013,1
439601,1
269811,1
371268,1
199067,1
488459,1
492262,1
267207,1
240574,0
387212,0
463845,1
198061,1
246764,1
130219,1
154848,0
129260,1
463562,0
359189,1
489940,0
393739,0
347486,1
150587,1
403010,1
347400,1
483242,1
484327,1
372034,0
494781,0
277299,0
225568,0
317463,1
238052,1
364621,0
347071,1
362203,1
217903,0
388433,0
370009,1
255382,0
293937,1
188391,0
243833,1
220190,0
353600,0
313242,0
458092,0
235782,1
162767,1
197645,0
295824,1
417150,0
320351,1
413557,1
449790,1
385331,0
439657,1
331433,1
289087,1
144381,0
278400,1
289328,0
247586,1
374875,0
207494,1
356158,0
167435,0
384260,0
359172,1
175960,1
155629,0
426981,0
140175,0
171199,1
433329,0
229522,1
325520,1
478956,1
206710,1
392309,1
180312,0
429659,1
302379,0
464528,0
265405,1
314636,1
494659,1
127488,0
182722,1
342273,0
435525,1
300806,0
226488,0
218069,0
479840,0
466075,1
132110,1
452363,1
403923,1
189421,0
332993,1
442935,0
146819,1
317851,0
296902,0
467854,0
214214,1
253811,0
367796,0
338885,0
355579,0
305577,1
135552,1
410108,1
328909,1
301526,1
286263,1
422162,0
174758,1
326089,0
374105,1
419191,1
496701,1
143198,1
302838,0
404248,1
145221,1
489174,1
141053,1
294776,1
312239,1
445632,1
282311,0
335008,0
135815,1
470915,0
138177,1
254105,0
313620,0
414666,1
180451,0
418866,1
305793,0
376174,1
441019,1
305903,1
463470,1
159135,1
290738,0
240464,1
227264,0
355277,0
303747,1
490558,1
483473,1
131059,0
135154,1
207079,0
239627,1
390162,1
163859,0
169978,0
369334,0
386119,0
451300,0
186368,0
153776,1
231064,0
195637,1
159751,1
174540,1
450971,0
139051,1
134216,1
316852,1
189461,0
265217,1
189235,0
182224,1
323676,1
209630,0
430619,1
360869,0
290172,0
217866,1
456585,0
222965,0
425922,1
279656,1
483192,0
496243,0
258733,1
169891,0
249769,1
192104,0
219489,1
207312,0
322691,0
351485,1
202117,0
145843,1
258654,1
334302,1
369851,0
410369,1
496029,1
306964,1
188012,0
229228,0
352281,1
167709,1
302709,1
199100,0
354076,1
164051,0
435733,1
405995,1
242253,0
165005,1
182247,0
304411,0
241579,0
184994,0
353590,0
334552,1
372677,1
199628,0
272121,0
130393,1
419517,0
226329,0
168536,1
171001,1
402973,1
302655,0
293944,0
188339,0
489960,0
188273,0
345734,0
264939,0
198679,0
268290,1
371802,1
191685,0
209771,0
484742,0
449303,1
258626,1
414105,0
314132,1
406074,1
225794,0
420415,1
378763,1
340983,1
262844,1
305717,1
487376,0
411446,1
410477,1
229549,0
185956,1
133969,0
316336,1
201567,1
444054,0
288557,0
309457,1
252135,0
481424,0
251680,1
355731,1
391839,1
161021,0
322584,1
178420,0
253960,1
174233,1
219708,1
273167,1
239539,0
191261,1
373131,0
189204,0
173322,0
223954,1
246746,0
355025,1
499448,0
271714,1
466232,0
274519,1
135642,0
493665,1
353387,0
431099,1
309159,1
459057,0
357049,1
397133,1
448969,0
484528,1
394561,1
493409,1
283688,1
421555,1
490825,0
355743,0
166616,1
135376,1
278358,1
279083,1
424184,0
192010,1
164238,1
240584,1
479208,0
462637,0
477815,0
433281,1
484559,1
134645,0
367103,0
328549,1
344259,0
374209,0
473450,1
259196,1
282747,0
182535,1
199214,0
162851,0
235143,0
280245,1
450351,1
231253,1
134441,0
432236,0
391077,0
335977,1
354935,0
252365,1
203267,1
469419,0
456388,0
303948,0
135517,0
140911,1
448354,0
406141,1
251562,0
226998,0
346916,1
486074,0
406049,0
138959,0
185617,1
137945,0
222649,0
300605,1
297240,1
397898,1
314346,0
448572,1
391571,1
212966,1
442877,1
260997,1
396881,1
257925,0
250486,1
488893,1
253140,1
151520,0
251271,1
489683,1
355341,0
251195,1
226176,0
451597,1
179411,1
208517,1
214870,1
136447,1
373179,1
348882,1
129669,0
285158,1
226357,1
150549,1
230448,1
252041,1
135657,1
495612,1
185162,0
419593,0
457346,1
292027,1
243866,0
450850,1
238858,1
313816,0
256793,1
225369,1
150255,1
483365,1
424283,1
334474,0
319032,1
255419,1
292861,1
427007,0
400192,1
277539,1
454672,1
344566,0
321480,1
392919,0
495149,1
249139,0
158831,1
369066,1
330608,0
316870,0
316509,0
307852,1
393847,1
410019,1
135874,0
235680,0
418380,0
321286,0
279049,1
307643,0
309426,0
191652,1
403448,0
273966,0
242945,1
127313,0
430151,1
209041,1
217010,1
226860,1
407887,0
219726,0
461113,1
236702,1
168374,0
199383,0
214117,0
459109,0
227469,1
473878,1
477372,1
400123,1
282573,1
249326,0
481184,0
318585,1
297975,1
433793,1
123716,0
371755,1
249773,0
188562,0
134596,0
474420,1
131575,1
155556,1
238091,0
223688,0
233346,0
282749,0
395223,1
440347,1
465105,1
364752,0
433570,1
162681,0
440097,1
167934,0
243022,1
196525,1
431167,1
151499,1
478062,1
205613,0
136496,0
227683,0
267480,0
195439,1
277585,1
242710,1
251716,0
420205,1
181717,0
392343,0
257101,0
125372,0
254370,1
299953,0
291573,0
289877,1
277444,1
420861,1
126618,0
488701,1
336966,1
450233,1
458643,0
302968,0
290246,1
237121,1
313859,1
149146,0
160355,1
315829,1
268128,1
404996,0
179966,0
135931,1
476502,1
151761,1
368005,1
318991,1
438246,1
443058,1
201870,1
396930,1
226821,0
303033,0
319983,1
286379,0
440855,1
151466,0
294729,1
462455,1
256595,1
148131,1
290495,0
303818,0
473436,0
236722,0
205821,1
213523,1
454215,1
402929,1
165755,0
343568,1
240222,1
313993,1
342948,1
326514,0
395959,1
331376,0
261399,1
345212,1
237204,0
390572,0
127291,0
269365,1
492406,1
475917,1
218122,0
464148,0
144487,1
249999,0
247859,0
201308,0
390299,0
406671,1
330307,0
478572,1
308794,0
318219,1
433757,0
362598,0
354038,0
447373,0
362562,1
377949,0
449477,0
135080,0
473473,0
495740,0
338321,1
393214,1
403832,1
436285,1
371732,1
258636,0
225120,1
173258,1
166311,1
268146,0
133593,0
322238,0
159777,0
255402,1
245759,1
277211,1
228351,1
201807,1
316850,0
157154,1
279404,0
481254,0
344522,0
201453,1
386305,1
330442,0
376358,1
328355,1
312449,1
412362,1
274819,0
196699,1
248195,1
391239,1
481957,1
405239,0
358798,0
262635,0
134175,1
178149,1
241377,1
270305,1
241683,1
270545,1
392368,1
185346,1
432783,1
444452,1
173407,1
372248,0
177851,1
430804,1
434446,1
168592,1
460520,0
476216,1
153045,1
335965,1
303466,1
361861,1
189351,1
492411,0
214710,0
489443,1
185136,0
364669,1
272519,1
235462,1
214877,0
301562,1
385639,0
351181,1
461874,0
198706,1
171858,1
376495,1
340126,1
468638,0
398711,0
206452,1
292374,1
314104,1
180192,1
271253,0
493636,1
123727,1
483551,0
369695,0
304235,1
193715,1
347895,1
172590,1
317680,0
379588,1
171768,0
225081,0
474860,0
386853,1
446698,1
483447,1
220035,1
327200,1
445348,1
256204,0
352951,1
492108,1
225594,0
221291,1
452820,0
338586,0
477896,1
375309,1
463040,1
188300,1
204888,0
297963,1
194117,0
470026,0
160630,0
248045,1
299288,1
402362,1
203956,1
218072,0
194438,1
316313,1
341145,1
220879,1
438926,1
238262,1
439113,1
453851,0
406428,1
496618,0
437937,1
360508,0
213480,0
227510,1
497046,1
495242,0
411420,1
295646,0
376579,1
194059,1
438279,1
475958,1
456408,0
295830,1
235966,0
309551,0
238169,1
492958,1
242085,1
301648,1
225980,1
272715,0
204939,1
212562,0
410379,0
288806,0
234352,0
216147,1
486476,1
451008,0
405371,0
499731,0
427812,1
350892,0
377061,1
477868,0
430345,0
420823,1
290555,1
494101,1
142471,1
469031,1
137393,0
349580,0
310771,0
228324,1
223782,0
448729,0
366607,0
242515,0
198481,1
276567,1
266789,1
173714,0
130946,1
363085,1
239622,1
390034,1
324523,1
473894,0
275434,1
350622,0
133643,1
404517,1
245594,1
202864,1
409198,1
152420,1
487157,1
467809,0
350790,1
444422,0
260988,1
383049,1
333447,1
222584,1
466865,1
303151,0
228579,0
142037,0
258919,0
200683,1
354561,0
370723,1
430433,1
194104,1
284961,1
252393,1
413345,1
209644,1
244703,0
217506,0
307483,1
215754,1
182855,1
254994,0
464429,1
335139,1
453392,0
230978,1
334263,1
199610,0
222008,0
400125,0
207469,0
406261,1
271412,0
220344,1
337493,1
322000,0
427212,0
485461,1
497169,1
269491,0
254665,0
354958,1
362302,1
386415,1
282266,1
128821,0
315039,0
271985,0
170033,1
303372,1
361989,1
476758,0
151305,0
253309,1
149531,0
476317,1
455609,1
185831,1
417541,0
161438,1
227328,0
314576,0
359780,1
290087,1
495458,1
161362,1
398299,1
478096,1
400443,1
229556,1
159256,1
138201,1
214714,1
240279,1
399041,1
486877,1
410991,1
283022,0
325268,0
246509,1
284666,1
281059,1
444884,0
414966,0
151433,0
246011,1
419536,0
269322,0
217300,0
187686,0
233275,1
408056,0
411728,0
203863,0
206470,1
207238,0
232457,0
468667,0
313001,1
400959,0
393788,1
239085,1
453373,1
422625,1
385297,0
425681,0
303681,1
409197,0
467919,1
216315,0
438544,0
220937,1
415276,0
454943,1
312936,0
235991,0
411876,1
186446,1
450047,1
332541,0
354910,1
248428,0
232563,0
218606,1
362040,0
330810,0
342996,0
125360,0
175510,0
182883,0
356472,1
415294,0
159830,0
285783,1
377743,0
247214,1
295881,0
137117,0
287254,1
264230,1
204983,1
218420,0
253186,0
303739,1
408089,1
396715,1
273932,0
336011,1
444811,0
320921,1
253620,1
434788,1
264759,1
484607,0
378979,0
279879,0
186915,0
297388,1
462584,1
400170,1
399108,1
319499,0
371164,0
419056,1
398046,1
442671,1
450581,0
126485,1
331521,0
408438,0
219348,1
162324,1
235030,0
432087,0
171533,1
134716,1
377065,0
294437,1
431533,0
152465,0
339711,1
432735,1
168422,0
294591,0
271636,1
276635,0
499092,0
463246,1
147892,0
235569,0
289325,0
183940,1
463955,0
134959,1
212240,0
486728,1
157553,0
491893,0
178021,0
445943,0
241673,1
250042,1
318689,0
418544,0
424797,1
407024,0
330790,1
310991,0
159961,1
225768,1
488109,1
177812,0
398734,0
480480,1
381335,1
196491,0
331393,0
227876,1
169207,1
425064,1
489967,1
472562,1
420177,0
468199,1
254440,1
413198,0
179399,1
206749,1
381381,1
452327,1
283652,0
256780,1
378166,0
270091,1
167093,0
214044,1
273921,0
156887,0
496182,0
224024,1
202413,1
448922,1
366153,0
444406,1
473270,0
468041,1
391361,1
149884,1
241768,1
145860,1
150828,0
209332,0
277147,0
247391,1
418817,1
237291,1
187566,1
431138,0
175318,0
281407,0
195526,1
174427,0
265364,0
126889,1
211212,1
232394,1
152513,1
211509,1
342894,1
153627,0
149333,0
163625,1
430599,1
244028,1
183798,1
373244,1
426635,1
494833,0
439955,0
265438,0
126025,1
291785,0
425837,0
303960,1
386890,0
250919,0
386647,1
282306,1
294935,0
249397,0
193194,1
285598,1
245623,1
460544,1
198695,0
333860,0
243575,1
323242,0
134416,1
240390,0
311534,0
413244,0
389706,1
315591,1
379314,1
210000,1
200450,1
416871,1
305171,1
454041,1
360917,0
231226,1
130713,1
262359,0
202111,0
421178,1
177225,0
499009,1
380287,1
266655,0
153066,1
442633,1
222830,0
396682,1
358837,1
167850,1
274966,0
327881,0
255734,0
471167,0
446258,0
284238,1
498195,1
315674,1
307763,1
234579,1
190582,0
405886,0
394854,1
215491,0
138010,1
282204,1
447856,0
196089,1
320932,0
483611,1
444610,0
157297,1
276517,1
492964,1
247712,1
473626,1
493998,1
415163,1
221933,1
404182,0
488848,0
376021,1
195079,1
288537,0
356725,1
143976,0
463533,1
163356,1
345336,0
497606,1
362788,0
264272,0
318438,1
499151,0
296367,1
183068,0
178065,1
321254,0
139906,1
316094,1
222420,1
475836,0
146366,0
415366,1
284749,1
248978,0
445583,1
278334,0
209977,0
221704,1
310112,0
229575,1
127423,0
350355,1
212048,0
201543,1
213443,0
184754,1
177876,0
387794,1
385516,0
160985,1
259989,1
244265,0
409448,1
216023,0
127959,0
126124,1
183292,1
394119,0
401688,1
212760,0
315474,1
395941,1
481928,0
217591,1
150748,1
218031,1
309777,0
373793,0
438748,1
263035,0
307505,0
315329,1
256802,0
432471,1
216934,1
189884,1
400319,0
312147,1
402264,1
367986,1
418342,0
159161,1
235384,0
220469,1
250649,1
353698,1
266375,0
143417,1
266226,1
198749,0
321832,1
228809,0
358893,0
482222,1
170100,0
462266,1
400479,1
326876,0
431186,1
381123,0
238055,1
396712,1
408572,0
347345,1
139153,1
198234,1
221432,1
206069,1
238721,0
186332,1
221956,1
485851,1
239927,0
318719,0
364976,1
234127,0
290231,1
287223,0
385876,1
460737,1
465537,1
390294,0
294115,0
450935,1
474013,1
268893,1
415166,0
485045,0
258089,0
247688,1
408593,0
315093,1
377520,1
202591,1
431283,0
421047,0
371878,1
145889,1
185927,1
345486,0
349764,0
382308,0
442216,1
270177,0
353881,1
330259,0
166063,1
404434,1
267704,1
271753,1
467708,1
219415,1
259332,1
325560,1
355181,1
192412,1
213856,0
169583,0
490681,1
187149,1
459473,1
217384,1
420106,1
443270,1
419169,1
472772,1
128174,1
236002,1
256440,0
473795,1
186096,1
211349,0
217358,1
395857,1
244660,0
430722,0
345843,1
